,actual values,Predicted class,network class
4531,1,1,normal
4532,0,0,anormaly
4533,0,0,anormaly
4534,1,1,normal
4535,1,1,normal
4536,1,1,normal
4537,0,0,anormaly
4538,1,1,normal
4539,0,0,anormaly
4540,0,1,normal
4541,0,0,anormaly
4542,0,1,normal
4543,0,0,anormaly
4544,1,1,normal
4545,0,0,anormaly
4546,0,0,anormaly
4547,0,1,normal
4548,1,1,normal
4549,1,1,normal
4550,0,0,anormaly
4551,0,0,anormaly
4552,0,0,anormaly
4553,1,1,normal
4554,1,1,normal
4555,1,1,normal
4556,1,1,normal
4557,1,1,normal
4558,1,1,normal
4559,1,1,normal
4560,0,0,anormaly
4561,1,1,normal
4562,0,0,anormaly
4563,0,0,anormaly
4564,0,0,anormaly
4565,1,1,normal
4566,0,0,anormaly
4567,1,1,normal
4568,0,0,anormaly
4569,0,0,anormaly
4570,0,0,anormaly
4571,0,0,anormaly
4572,1,1,normal
4573,0,0,anormaly
4574,0,0,anormaly
4575,1,1,normal
4576,1,1,normal
4577,0,0,anormaly
4578,1,1,normal
4579,0,0,anormaly
4580,1,1,normal
4581,0,0,anormaly
4582,1,1,normal
4583,0,0,anormaly
4584,1,1,normal
4585,0,0,anormaly
4586,0,0,anormaly
4587,1,1,normal
4588,1,1,normal
4589,0,0,anormaly
4590,0,0,anormaly
4591,1,1,normal
4592,1,1,normal
4593,1,1,normal
4594,1,1,normal
4595,1,1,normal
4596,0,0,anormaly
4597,1,1,normal
4598,1,1,normal
4599,1,1,normal
4600,1,1,normal
4601,1,1,normal
4602,0,0,anormaly
4603,0,0,anormaly
4604,0,0,anormaly
4605,0,0,anormaly
4606,1,1,normal
4607,1,1,normal
4608,1,1,normal
4609,1,1,normal
4610,1,1,normal
4611,1,1,normal
4612,1,1,normal
4613,1,1,normal
4614,0,0,anormaly
4615,1,1,normal
4616,0,0,anormaly
4617,1,1,normal
4618,0,0,anormaly
4619,1,1,normal
4620,0,0,anormaly
4621,1,1,normal
4622,1,1,normal
4623,1,1,normal
4624,1,1,normal
4625,0,0,anormaly
4626,1,1,normal
4627,1,1,normal
4628,1,1,normal
4629,1,1,normal
4630,1,1,normal
4631,0,1,normal
4632,1,1,normal
4633,1,1,normal
4634,1,0,anormaly
4635,1,1,normal
4636,0,0,anormaly
4637,1,1,normal
4638,0,0,anormaly
4639,0,0,anormaly
4640,1,1,normal
4641,0,0,anormaly
4642,1,1,normal
4643,1,1,normal
4644,1,1,normal
4645,1,1,normal
4646,0,0,anormaly
4647,1,0,anormaly
4648,0,0,anormaly
4649,1,1,normal
4650,1,1,normal
4651,0,0,anormaly
4652,1,1,normal
4653,0,0,anormaly
4654,1,1,normal
4655,0,0,anormaly
4656,1,1,normal
4657,1,1,normal
4658,1,1,normal
4659,0,0,anormaly
4660,1,1,normal
4661,0,0,anormaly
4662,0,0,anormaly
4663,1,1,normal
4664,0,0,anormaly
4665,0,0,anormaly
4666,1,1,normal
4667,0,0,anormaly
4668,0,0,anormaly
4669,0,0,anormaly
4670,0,0,anormaly
4671,1,1,normal
4672,1,1,normal
4673,1,0,anormaly
4674,0,0,anormaly
4675,1,1,normal
4676,1,1,normal
4677,1,1,normal
4678,0,0,anormaly
4679,0,0,anormaly
4680,1,1,normal
4681,0,1,normal
4682,0,0,anormaly
4683,0,0,anormaly
4684,1,1,normal
4685,1,1,normal
4686,0,0,anormaly
4687,0,0,anormaly
4688,1,1,normal
4689,0,0,anormaly
4690,1,1,normal
4691,0,0,anormaly
4692,1,1,normal
4693,1,1,normal
4694,0,0,anormaly
4695,1,1,normal
4696,0,0,anormaly
4697,0,0,anormaly
4698,1,1,normal
4699,0,0,anormaly
4700,1,1,normal
4701,1,1,normal
4702,1,1,normal
4703,1,1,normal
4704,1,1,normal
4705,1,1,normal
4706,1,1,normal
4707,1,1,normal
4708,1,1,normal
4709,0,0,anormaly
4710,1,1,normal
4711,1,1,normal
4712,0,0,anormaly
4713,1,1,normal
4714,0,0,anormaly
4715,1,1,normal
4716,0,0,anormaly
4717,0,0,anormaly
4718,0,0,anormaly
4719,1,1,normal
4720,1,1,normal
4721,0,0,anormaly
4722,0,1,normal
4723,0,0,anormaly
4724,0,0,anormaly
4725,1,1,normal
4726,1,1,normal
4727,0,0,anormaly
4728,0,0,anormaly
4729,1,1,normal
4730,1,1,normal
4731,1,1,normal
4732,1,1,normal
4733,1,1,normal
4734,1,1,normal
4735,0,0,anormaly
4736,0,0,anormaly
4737,0,0,anormaly
4738,0,0,anormaly
4739,1,1,normal
4740,1,1,normal
4741,0,0,anormaly
4742,1,1,normal
4743,1,1,normal
4744,0,0,anormaly
4745,1,1,normal
4746,1,1,normal
4747,0,0,anormaly
4748,0,0,anormaly
4749,1,1,normal
4750,0,0,anormaly
4751,1,1,normal
4752,1,1,normal
4753,1,1,normal
4754,1,1,normal
4755,1,1,normal
4756,1,1,normal
4757,0,0,anormaly
4758,0,0,anormaly
4759,0,0,anormaly
4760,1,1,normal
4761,1,1,normal
4762,1,1,normal
4763,1,1,normal
4764,0,0,anormaly
4765,1,1,normal
4766,1,1,normal
4767,0,1,normal
4768,0,0,anormaly
4769,1,1,normal
4770,0,0,anormaly
4771,1,1,normal
4772,1,1,normal
4773,1,1,normal
4774,0,0,anormaly
4775,0,0,anormaly
4776,1,1,normal
4777,0,0,anormaly
4778,1,1,normal
4779,0,0,anormaly
4780,1,1,normal
4781,0,0,anormaly
4782,1,1,normal
4783,1,0,anormaly
4784,1,1,normal
4785,0,0,anormaly
4786,0,0,anormaly
4787,0,0,anormaly
4788,1,1,normal
4789,0,0,anormaly
4790,0,0,anormaly
4791,1,1,normal
4792,0,0,anormaly
4793,1,1,normal
4794,0,0,anormaly
4795,1,1,normal
4796,0,0,anormaly
4797,0,0,anormaly
4798,1,1,normal
4799,1,1,normal
4800,0,0,anormaly
4801,1,1,normal
4802,1,1,normal
4803,1,1,normal
4804,1,1,normal
4805,1,1,normal
4806,0,0,anormaly
4807,1,1,normal
4808,1,1,normal
4809,0,0,anormaly
4810,0,0,anormaly
4811,1,1,normal
4812,0,1,normal
4813,1,1,normal
4814,1,1,normal
4815,0,0,anormaly
4816,1,1,normal
4817,0,0,anormaly
4818,1,1,normal
4819,1,1,normal
4820,1,1,normal
4821,1,1,normal
4822,0,0,anormaly
4823,1,1,normal
4824,1,1,normal
4825,1,1,normal
4826,1,1,normal
4827,0,0,anormaly
4828,0,0,anormaly
4829,0,0,anormaly
4830,1,1,normal
4831,0,0,anormaly
4832,0,0,anormaly
4833,1,1,normal
4834,1,1,normal
4835,1,1,normal
4836,0,0,anormaly
4837,0,0,anormaly
4838,1,1,normal
4839,0,0,anormaly
4840,1,1,normal
4841,1,1,normal
4842,1,1,normal
4843,1,1,normal
4844,0,0,anormaly
4845,0,0,anormaly
4846,0,0,anormaly
4847,1,1,normal
4848,0,0,anormaly
4849,1,1,normal
4850,1,1,normal
4851,1,1,normal
4852,1,1,normal
4853,1,1,normal
4854,0,0,anormaly
4855,1,1,normal
4856,0,0,anormaly
4857,1,1,normal
4858,1,1,normal
4859,1,1,normal
4860,0,0,anormaly
4861,0,0,anormaly
4862,1,1,normal
4863,1,0,anormaly
4864,1,1,normal
4865,0,0,anormaly
4866,1,1,normal
4867,1,1,normal
4868,0,0,anormaly
4869,1,1,normal
4870,0,0,anormaly
4871,0,0,anormaly
4872,1,1,normal
4873,0,0,anormaly
4874,1,1,normal
4875,1,1,normal
4876,0,0,anormaly
4877,1,1,normal
4878,0,0,anormaly
4879,1,1,normal
4880,1,1,normal
4881,1,1,normal
4882,1,1,normal
4883,1,1,normal
4884,0,0,anormaly
4885,1,1,normal
4886,0,0,anormaly
4887,1,1,normal
4888,1,1,normal
4889,1,1,normal
4890,0,0,anormaly
4891,0,0,anormaly
4892,0,0,anormaly
4893,0,0,anormaly
4894,1,1,normal
4895,1,1,normal
4896,1,1,normal
4897,0,0,anormaly
4898,0,0,anormaly
4899,1,1,normal
4900,1,1,normal
4901,1,1,normal
4902,1,1,normal
4903,1,1,normal
4904,1,1,normal
4905,0,0,anormaly
4906,1,1,normal
4907,1,1,normal
4908,1,1,normal
4909,0,1,normal
4910,1,1,normal
4911,0,0,anormaly
4912,0,0,anormaly
4913,0,0,anormaly
4914,1,1,normal
4915,1,1,normal
4916,0,0,anormaly
4917,0,0,anormaly
4918,1,1,normal
4919,1,0,anormaly
4920,0,0,anormaly
4921,1,1,normal
4922,0,0,anormaly
4923,0,0,anormaly
4924,1,1,normal
4925,1,1,normal
4926,1,1,normal
4927,0,0,anormaly
4928,0,0,anormaly
4929,1,1,normal
4930,1,1,normal
4931,1,1,normal
4932,1,1,normal
4933,1,1,normal
4934,1,1,normal
4935,1,1,normal
4936,1,1,normal
4937,0,0,anormaly
4938,0,0,anormaly
4939,0,0,anormaly
4940,0,0,anormaly
4941,1,1,normal
4942,0,0,anormaly
4943,0,0,anormaly
4944,0,0,anormaly
4945,0,0,anormaly
4946,1,1,normal
4947,1,0,anormaly
4948,0,0,anormaly
4949,1,1,normal
4950,1,1,normal
4951,1,1,normal
4952,1,1,normal
4953,1,1,normal
4954,0,0,anormaly
4955,0,0,anormaly
4956,1,1,normal
4957,0,0,anormaly
4958,0,0,anormaly
4959,1,1,normal
4960,1,1,normal
4961,1,1,normal
4962,1,1,normal
4963,1,1,normal
4964,0,0,anormaly
4965,0,0,anormaly
4966,1,1,normal
4967,1,1,normal
4968,0,0,anormaly
4969,0,0,anormaly
4970,0,0,anormaly
4971,1,1,normal
4972,1,0,anormaly
4973,1,1,normal
4974,1,1,normal
4975,1,1,normal
4976,0,0,anormaly
4977,0,0,anormaly
4978,0,0,anormaly
4979,0,0,anormaly
4980,1,1,normal
4981,1,1,normal
4982,1,1,normal
4983,1,1,normal
4984,0,0,anormaly
4985,1,1,normal
4986,1,1,normal
4987,1,1,normal
4988,0,0,anormaly
4989,0,0,anormaly
4990,0,0,anormaly
4991,1,1,normal
4992,0,0,anormaly
4993,1,1,normal
4994,1,1,normal
4995,1,1,normal
4996,0,0,anormaly
4997,1,1,normal
4998,0,0,anormaly
4999,1,1,normal
5000,0,0,anormaly
5001,1,1,normal
5002,1,1,normal
5003,1,1,normal
5004,1,1,normal
5005,0,0,anormaly
5006,1,1,normal
5007,0,1,normal
5008,1,1,normal
5009,0,1,normal
5010,1,1,normal
5011,0,0,anormaly
5012,1,1,normal
5013,0,0,anormaly
5014,1,1,normal
5015,0,0,anormaly
5016,0,0,anormaly
5017,0,0,anormaly
5018,0,0,anormaly
5019,1,1,normal
5020,1,1,normal
5021,0,1,normal
5022,1,0,anormaly
5023,0,0,anormaly
5024,1,1,normal
5025,1,1,normal
5026,1,1,normal
5027,1,0,anormaly
5028,1,1,normal
5029,0,0,anormaly
5030,0,1,normal
5031,0,0,anormaly
5032,0,0,anormaly
5033,0,0,anormaly
5034,1,1,normal
5035,1,1,normal
5036,1,1,normal
5037,0,1,normal
5038,0,0,anormaly
5039,1,1,normal
5040,1,1,normal
5041,0,0,anormaly
5042,0,0,anormaly
5043,1,1,normal
5044,1,1,normal
5045,0,0,anormaly
5046,0,0,anormaly
5047,1,1,normal
5048,1,1,normal
5049,0,0,anormaly
5050,0,0,anormaly
5051,1,1,normal
5052,0,0,anormaly
5053,1,1,normal
5054,1,1,normal
5055,1,1,normal
5056,0,0,anormaly
5057,0,0,anormaly
5058,1,1,normal
5059,0,0,anormaly
5060,0,0,anormaly
5061,0,0,anormaly
5062,0,0,anormaly
5063,0,0,anormaly
5064,1,1,normal
5065,1,1,normal
5066,1,1,normal
5067,1,1,normal
5068,1,0,anormaly
5069,1,1,normal
5070,1,0,anormaly
5071,1,1,normal
5072,1,1,normal
5073,1,1,normal
5074,0,0,anormaly
5075,0,0,anormaly
5076,1,1,normal
5077,1,1,normal
5078,1,1,normal
5079,1,1,normal
5080,1,1,normal
5081,0,0,anormaly
5082,0,0,anormaly
5083,0,0,anormaly
5084,1,1,normal
5085,0,0,anormaly
5086,1,1,normal
5087,0,0,anormaly
5088,0,0,anormaly
5089,0,1,normal
5090,0,0,anormaly
5091,0,0,anormaly
5092,1,1,normal
5093,1,1,normal
5094,1,1,normal
5095,1,1,normal
5096,1,1,normal
5097,1,1,normal
5098,1,1,normal
5099,0,0,anormaly
5100,0,0,anormaly
5101,0,0,anormaly
5102,0,0,anormaly
5103,1,1,normal
5104,0,0,anormaly
5105,1,0,anormaly
5106,1,1,normal
5107,0,0,anormaly
5108,1,1,normal
5109,1,1,normal
5110,1,1,normal
5111,0,0,anormaly
5112,0,0,anormaly
5113,1,1,normal
5114,1,1,normal
5115,0,0,anormaly
5116,0,1,normal
5117,0,0,anormaly
5118,1,1,normal
5119,0,0,anormaly
5120,1,1,normal
5121,1,1,normal
5122,1,1,normal
5123,0,0,anormaly
5124,0,0,anormaly
5125,1,1,normal
5126,0,0,anormaly
5127,0,0,anormaly
5128,0,0,anormaly
5129,0,0,anormaly
5130,0,0,anormaly
5131,1,1,normal
5132,1,1,normal
5133,1,1,normal
5134,1,1,normal
5135,1,1,normal
5136,0,0,anormaly
5137,1,1,normal
5138,1,1,normal
5139,1,1,normal
5140,1,1,normal
5141,0,0,anormaly
5142,0,0,anormaly
5143,0,0,anormaly
5144,1,1,normal
5145,0,0,anormaly
5146,0,0,anormaly
5147,0,0,anormaly
5148,1,1,normal
5149,0,0,anormaly
5150,0,0,anormaly
5151,0,0,anormaly
5152,1,1,normal
5153,1,1,normal
5154,1,1,normal
5155,1,1,normal
5156,1,0,anormaly
5157,1,1,normal
5158,0,0,anormaly
5159,1,1,normal
5160,1,1,normal
5161,0,0,anormaly
5162,1,1,normal
5163,0,0,anormaly
5164,1,1,normal
5165,1,1,normal
5166,1,1,normal
5167,1,1,normal
5168,0,0,anormaly
5169,0,0,anormaly
5170,0,0,anormaly
5171,0,0,anormaly
5172,1,1,normal
5173,1,0,anormaly
5174,1,1,normal
5175,0,0,anormaly
5176,1,1,normal
5177,0,0,anormaly
5178,1,1,normal
5179,0,0,anormaly
5180,0,0,anormaly
5181,0,0,anormaly
5182,0,0,anormaly
5183,1,1,normal
5184,1,1,normal
5185,1,1,normal
5186,1,1,normal
5187,0,0,anormaly
5188,0,0,anormaly
5189,1,1,normal
5190,0,1,normal
5191,1,1,normal
5192,0,0,anormaly
5193,0,0,anormaly
5194,1,1,normal
5195,0,1,normal
5196,1,1,normal
5197,0,0,anormaly
5198,1,1,normal
5199,1,1,normal
5200,0,0,anormaly
5201,0,0,anormaly
5202,0,0,anormaly
5203,0,0,anormaly
5204,1,1,normal
5205,0,0,anormaly
5206,1,1,normal
5207,1,1,normal
5208,0,0,anormaly
5209,1,1,normal
5210,0,0,anormaly
5211,1,1,normal
5212,1,1,normal
5213,1,1,normal
5214,1,1,normal
5215,0,0,anormaly
5216,1,1,normal
5217,0,0,anormaly
5218,0,0,anormaly
5219,1,1,normal
5220,1,1,normal
5221,1,1,normal
5222,0,0,anormaly
5223,0,0,anormaly
5224,1,1,normal
5225,1,1,normal
5226,0,0,anormaly
5227,1,1,normal
5228,1,1,normal
5229,0,0,anormaly
5230,0,0,anormaly
5231,1,1,normal
5232,1,1,normal
5233,1,1,normal
5234,1,1,normal
5235,0,0,anormaly
5236,1,1,normal
5237,0,0,anormaly
5238,0,0,anormaly
5239,0,0,anormaly
5240,0,0,anormaly
5241,1,1,normal
5242,0,0,anormaly
5243,0,0,anormaly
5244,0,0,anormaly
5245,0,0,anormaly
5246,0,0,anormaly
5247,0,0,anormaly
5248,1,1,normal
5249,1,1,normal
5250,0,0,anormaly
5251,1,1,normal
5252,0,0,anormaly
5253,1,1,normal
5254,1,1,normal
5255,0,0,anormaly
5256,0,0,anormaly
5257,1,1,normal
5258,0,0,anormaly
5259,0,0,anormaly
5260,0,0,anormaly
5261,0,0,anormaly
5262,0,0,anormaly
5263,0,0,anormaly
5264,0,0,anormaly
5265,1,1,normal
5266,1,1,normal
5267,0,0,anormaly
5268,1,1,normal
5269,0,0,anormaly
5270,1,1,normal
5271,0,0,anormaly
5272,1,1,normal
5273,1,1,normal
5274,1,1,normal
5275,1,1,normal
5276,1,1,normal
5277,1,1,normal
5278,1,1,normal
5279,0,0,anormaly
5280,0,1,normal
5281,0,0,anormaly
5282,0,0,anormaly
5283,0,0,anormaly
5284,1,1,normal
5285,0,0,anormaly
5286,0,0,anormaly
5287,1,1,normal
5288,1,1,normal
5289,1,1,normal
5290,0,0,anormaly
5291,0,0,anormaly
5292,1,1,normal
5293,1,1,normal
5294,1,1,normal
5295,1,1,normal
5296,0,0,anormaly
5297,1,0,anormaly
5298,0,0,anormaly
5299,1,1,normal
5300,0,0,anormaly
5301,0,0,anormaly
5302,0,0,anormaly
5303,1,1,normal
5304,0,0,anormaly
5305,0,0,anormaly
5306,1,1,normal
5307,0,0,anormaly
5308,0,1,normal
5309,0,0,anormaly
5310,1,1,normal
5311,1,1,normal
5312,1,1,normal
5313,0,0,anormaly
5314,0,0,anormaly
5315,0,0,anormaly
5316,0,0,anormaly
5317,1,1,normal
5318,1,1,normal
5319,1,1,normal
5320,0,0,anormaly
5321,0,1,normal
5322,0,0,anormaly
5323,0,0,anormaly
5324,1,1,normal
5325,1,1,normal
5326,1,1,normal
5327,0,0,anormaly
5328,1,1,normal
5329,1,1,normal
5330,1,1,normal
5331,0,0,anormaly
5332,0,0,anormaly
5333,0,0,anormaly
5334,1,0,anormaly
5335,1,1,normal
5336,0,1,normal
5337,0,0,anormaly
5338,0,0,anormaly
5339,0,0,anormaly
5340,0,0,anormaly
5341,0,0,anormaly
5342,0,0,anormaly
5343,1,1,normal
5344,1,1,normal
5345,0,0,anormaly
5346,0,1,normal
5347,0,0,anormaly
5348,0,0,anormaly
5349,1,1,normal
5350,0,0,anormaly
5351,0,0,anormaly
5352,0,0,anormaly
5353,0,1,normal
5354,1,1,normal
5355,1,1,normal
5356,0,0,anormaly
5357,0,0,anormaly
5358,0,0,anormaly
5359,1,1,normal
5360,1,1,normal
5361,0,0,anormaly
5362,0,0,anormaly
5363,0,0,anormaly
5364,0,0,anormaly
5365,1,1,normal
5366,1,1,normal
5367,0,0,anormaly
5368,1,1,normal
5369,0,0,anormaly
5370,0,0,anormaly
5371,1,1,normal
5372,0,0,anormaly
5373,1,1,normal
5374,1,1,normal
5375,1,1,normal
5376,0,0,anormaly
5377,0,0,anormaly
5378,1,1,normal
5379,1,1,normal
5380,0,0,anormaly
5381,0,0,anormaly
5382,0,0,anormaly
5383,1,1,normal
5384,1,1,normal
5385,1,1,normal
5386,1,1,normal
5387,1,0,anormaly
5388,0,0,anormaly
5389,1,1,normal
5390,1,1,normal
5391,0,0,anormaly
5392,1,1,normal
5393,1,1,normal
5394,1,1,normal
5395,0,0,anormaly
5396,0,0,anormaly
5397,0,0,anormaly
5398,1,1,normal
5399,1,1,normal
5400,1,1,normal
5401,1,1,normal
5402,1,1,normal
5403,0,0,anormaly
5404,1,1,normal
5405,1,1,normal
5406,0,0,anormaly
5407,0,0,anormaly
5408,0,0,anormaly
5409,1,1,normal
5410,0,0,anormaly
5411,1,1,normal
5412,1,1,normal
5413,0,0,anormaly
5414,1,1,normal
5415,0,0,anormaly
5416,0,0,anormaly
5417,0,1,normal
5418,1,0,anormaly
5419,1,1,normal
5420,0,0,anormaly
5421,0,0,anormaly
5422,1,1,normal
5423,1,1,normal
5424,0,0,anormaly
5425,1,1,normal
5426,0,0,anormaly
5427,1,1,normal
5428,0,0,anormaly
5429,1,1,normal
5430,0,0,anormaly
5431,1,1,normal
5432,1,1,normal
5433,1,1,normal
5434,1,1,normal
5435,1,1,normal
5436,1,1,normal
5437,1,1,normal
5438,1,1,normal
5439,1,1,normal
5440,1,1,normal
5441,0,0,anormaly
5442,1,1,normal
5443,0,0,anormaly
5444,1,1,normal
5445,0,0,anormaly
5446,0,0,anormaly
5447,1,1,normal
5448,1,1,normal
5449,1,1,normal
5450,1,1,normal
5451,1,1,normal
5452,1,1,normal
5453,1,1,normal
5454,0,0,anormaly
5455,1,1,normal
5456,1,1,normal
5457,0,1,normal
5458,0,0,anormaly
5459,0,0,anormaly
5460,0,0,anormaly
5461,1,1,normal
5462,1,1,normal
5463,1,1,normal
5464,1,1,normal
5465,0,0,anormaly
5466,1,1,normal
5467,1,1,normal
5468,1,1,normal
5469,0,0,anormaly
5470,1,1,normal
5471,0,0,anormaly
5472,1,1,normal
5473,1,1,normal
5474,0,0,anormaly
5475,0,0,anormaly
5476,0,0,anormaly
5477,1,1,normal
5478,1,1,normal
5479,0,1,normal
5480,0,0,anormaly
5481,0,0,anormaly
5482,1,1,normal
5483,0,0,anormaly
5484,1,1,normal
5485,1,1,normal
5486,1,1,normal
5487,1,1,normal
5488,0,0,anormaly
5489,1,1,normal
5490,1,1,normal
5491,1,1,normal
5492,1,1,normal
5493,1,1,normal
5494,1,1,normal
5495,1,1,normal
5496,1,1,normal
5497,1,1,normal
5498,1,1,normal
5499,1,1,normal
5500,1,1,normal
5501,0,0,anormaly
5502,0,0,anormaly
5503,1,1,normal
5504,1,1,normal
5505,1,1,normal
5506,1,1,normal
5507,0,0,anormaly
5508,1,1,normal
5509,1,1,normal
5510,1,0,anormaly
5511,1,1,normal
5512,1,1,normal
5513,0,1,normal
5514,1,1,normal
5515,0,0,anormaly
5516,1,1,normal
5517,1,1,normal
5518,1,1,normal
5519,0,0,anormaly
5520,0,0,anormaly
5521,0,1,normal
5522,1,1,normal
5523,0,0,anormaly
5524,1,1,normal
5525,0,0,anormaly
5526,1,1,normal
5527,0,0,anormaly
5528,1,1,normal
5529,1,1,normal
5530,1,1,normal
5531,1,1,normal
5532,1,1,normal
5533,1,1,normal
5534,1,1,normal
5535,1,1,normal
5536,0,0,anormaly
5537,1,1,normal
5538,1,1,normal
5539,1,1,normal
5540,1,1,normal
5541,0,0,anormaly
5542,1,1,normal
5543,0,0,anormaly
5544,1,1,normal
5545,1,1,normal
5546,0,0,anormaly
5547,1,1,normal
5548,1,1,normal
5549,0,0,anormaly
5550,0,0,anormaly
5551,1,1,normal
5552,1,1,normal
5553,1,1,normal
5554,0,1,normal
5555,1,1,normal
5556,1,1,normal
5557,0,0,anormaly
5558,0,0,anormaly
5559,0,1,normal
5560,1,1,normal
5561,1,1,normal
5562,0,0,anormaly
5563,0,1,normal
5564,1,1,normal
5565,1,1,normal
5566,0,0,anormaly
5567,0,0,anormaly
5568,1,1,normal
5569,1,1,normal
5570,0,0,anormaly
5571,0,0,anormaly
5572,1,1,normal
5573,1,1,normal
5574,1,1,normal
5575,1,1,normal
5576,1,0,anormaly
5577,0,0,anormaly
5578,0,0,anormaly
5579,0,1,normal
5580,0,0,anormaly
5581,1,1,normal
5582,0,0,anormaly
5583,1,1,normal
5584,0,0,anormaly
5585,0,0,anormaly
5586,1,1,normal
5587,1,1,normal
5588,1,1,normal
5589,1,1,normal
5590,0,0,anormaly
5591,1,1,normal
5592,1,1,normal
5593,1,1,normal
5594,1,1,normal
5595,1,1,normal
5596,0,0,anormaly
5597,0,0,anormaly
5598,1,1,normal
5599,1,1,normal
5600,0,0,anormaly
5601,1,1,normal
5602,1,1,normal
5603,0,0,anormaly
5604,1,1,normal
5605,0,0,anormaly
5606,1,1,normal
5607,1,1,normal
5608,0,1,normal
5609,0,0,anormaly
5610,0,0,anormaly
5611,0,1,normal
5612,1,1,normal
5613,0,0,anormaly
5614,0,0,anormaly
5615,0,0,anormaly
5616,0,0,anormaly
5617,1,1,normal
5618,0,0,anormaly
5619,1,1,normal
5620,1,1,normal
5621,0,0,anormaly
5622,0,0,anormaly
5623,1,1,normal
5624,1,1,normal
5625,0,0,anormaly
5626,1,1,normal
5627,0,0,anormaly
5628,1,1,normal
5629,1,1,normal
5630,1,1,normal
5631,0,0,anormaly
5632,1,1,normal
5633,1,1,normal
5634,1,1,normal
5635,0,0,anormaly
5636,1,1,normal
5637,1,1,normal
5638,1,1,normal
5639,1,1,normal
5640,1,1,normal
5641,0,0,anormaly
5642,1,1,normal
5643,1,1,normal
5644,0,0,anormaly
5645,0,0,anormaly
5646,0,0,anormaly
5647,1,1,normal
5648,1,1,normal
5649,0,0,anormaly
5650,1,1,normal
5651,1,1,normal
5652,1,1,normal
5653,1,1,normal
5654,1,1,normal
5655,1,1,normal
5656,1,1,normal
5657,1,0,anormaly
5658,1,1,normal
5659,0,0,anormaly
5660,0,0,anormaly
5661,1,0,anormaly
5662,1,1,normal
5663,1,1,normal
5664,1,1,normal
5665,0,0,anormaly
5666,1,1,normal
5667,1,1,normal
5668,0,0,anormaly
5669,0,0,anormaly
5670,1,1,normal
5671,1,1,normal
5672,1,1,normal
5673,1,1,normal
5674,0,0,anormaly
5675,0,0,anormaly
5676,0,0,anormaly
5677,1,1,normal
5678,0,0,anormaly
5679,0,0,anormaly
5680,1,1,normal
5681,1,1,normal
5682,1,1,normal
5683,0,1,normal
5684,0,0,anormaly
5685,0,0,anormaly
5686,1,1,normal
5687,0,0,anormaly
5688,1,1,normal
5689,1,1,normal
5690,0,0,anormaly
5691,0,0,anormaly
5692,0,0,anormaly
5693,0,0,anormaly
5694,0,0,anormaly
5695,1,1,normal
5696,1,1,normal
5697,1,1,normal
5698,1,1,normal
5699,1,1,normal
5700,0,0,anormaly
5701,1,1,normal
5702,0,0,anormaly
5703,0,0,anormaly
5704,1,1,normal
5705,1,1,normal
5706,0,0,anormaly
5707,1,1,normal
5708,1,1,normal
5709,0,0,anormaly
5710,1,1,normal
5711,0,0,anormaly
5712,1,1,normal
5713,1,1,normal
5714,0,0,anormaly
5715,1,1,normal
5716,1,1,normal
5717,1,1,normal
5718,1,1,normal
5719,0,0,anormaly
5720,0,0,anormaly
5721,0,0,anormaly
5722,1,1,normal
5723,1,1,normal
5724,0,0,anormaly
5725,1,1,normal
5726,1,1,normal
5727,0,0,anormaly
5728,0,0,anormaly
5729,0,0,anormaly
5730,1,1,normal
5731,1,1,normal
5732,1,1,normal
5733,0,0,anormaly
5734,0,0,anormaly
5735,1,1,normal
5736,1,1,normal
5737,1,1,normal
5738,0,0,anormaly
5739,0,0,anormaly
5740,1,1,normal
5741,1,1,normal
5742,0,1,normal
5743,1,1,normal
5744,0,0,anormaly
5745,1,1,normal
5746,1,1,normal
5747,0,0,anormaly
5748,1,1,normal
5749,1,1,normal
5750,0,0,anormaly
5751,0,0,anormaly
5752,0,0,anormaly
5753,1,1,normal
5754,0,0,anormaly
5755,0,0,anormaly
5756,1,1,normal
5757,0,0,anormaly
5758,0,0,anormaly
5759,1,1,normal
5760,1,1,normal
5761,1,1,normal
5762,1,1,normal
5763,1,1,normal
5764,0,0,anormaly
5765,1,1,normal
5766,1,1,normal
5767,0,0,anormaly
5768,0,0,anormaly
5769,1,1,normal
5770,0,0,anormaly
5771,1,1,normal
5772,1,1,normal
5773,1,1,normal
5774,0,0,anormaly
5775,1,1,normal
5776,1,1,normal
5777,1,1,normal
5778,1,1,normal
5779,1,1,normal
5780,1,1,normal
5781,0,0,anormaly
5782,0,0,anormaly
5783,1,1,normal
5784,0,0,anormaly
5785,0,0,anormaly
5786,1,1,normal
5787,0,0,anormaly
5788,0,0,anormaly
5789,0,0,anormaly
5790,0,0,anormaly
5791,0,1,normal
5792,0,0,anormaly
5793,0,0,anormaly
5794,1,1,normal
5795,0,0,anormaly
5796,0,0,anormaly
5797,1,1,normal
5798,1,1,normal
5799,1,1,normal
5800,0,0,anormaly
5801,1,1,normal
5802,1,1,normal
5803,1,1,normal
5804,1,1,normal
5805,1,0,anormaly
5806,1,1,normal
5807,0,0,anormaly
5808,0,0,anormaly
5809,0,0,anormaly
5810,0,0,anormaly
5811,0,0,anormaly
5812,1,1,normal
5813,0,0,anormaly
5814,1,1,normal
5815,0,0,anormaly
5816,1,1,normal
5817,1,1,normal
5818,1,1,normal
